1403636763.263555526733398 -4.804105127481376413811631 2.52002179606526066635297 -5.749340835593842236050932 0.1799106845095255202693352 -0.03897273611373953255965219 -0.6542833959046923109070804 0.7335029177295047109197412
1403636762.913555383682251 -4.835042325628863935094159 2.494485694334664493965192 -5.728544469342510936371582 0.2335112316578746016748624 -0.04345765694725150368737943 -0.6600740298997721522411553 0.7126613625866656809293431
1403636762.713555574417114 -4.824973057297873069160232 2.417794298212636583400581 -5.798507830821219677375211 0.1964637723074225128527814 -0.08946127545956575333185867 -0.6590974535186820970622534 0.7204090703795739125681052
1403636762.513555526733398 -4.718518034580890585516499 2.3906747828546288658913 -5.755848129154846226640529 0.1855533366482891854953863 -0.09899473270979067263120044 -0.6865909858303013146851868 0.6959617972255093265587789
1403636762.363555431365967 -4.75819709523125666805754 2.341378892405291622935692 -6.081064691748661488190919 0.1425451861599560943183462 -0.09432006661714828488207729 -0.7122355686878221181501658 0.6808120881233357124528993
1403636761.213555574417114 -4.57816298464064619366809 2.129366742180223148750429 -6.229974077947082022888026 0.1116639324570984914686278 -0.1322908766052738049889825 -0.7228884550232148598070125 0.6689264377470046651907865
1403636760.863555431365967 -4.444547664579656220951165 2.348704635020777420351124 -5.687817077870172433051721 0.2045328766827344824097423 -0.08836139701996865991606711 -0.703587785322078884675534 0.674776105224489164413626
1403636760.563555479049683 -4.428237336663268131076165 2.289566155950370163196794 -5.655948627950527551888626 0.2145394131019607020238738 -0.09088840323074801053060412 -0.6921744646450578297702805 0.6830861232175240438380115
1403636760.363555431365967 -4.435613831767403425487828 2.238392169617550830906794 -5.664140495446608802865285 0.2107218703697609496483523 -0.09298469078923611574882813 -0.6889747704925996973912561 0.6872146040842896930200823
1403636760.163555383682251 -4.433412469496245122968503 2.206943242572549479518784 -5.657814628274289603382385 0.1936614599908349776402616 -0.1096744418539771087628409 -0.694069612857230344715731 0.684641627131943319994889
1403636759.963555574417114 -4.431107876696875891298077 2.174731857840432436290712 -5.640573834493761928854383 0.2058502025225521225859637 -0.09866381807019372618405839 -0.6926113890441389919772064 0.6842372582460882757260379
1403636759.613555431365967 -4.428660280746010258212664 2.124308550452183919077243 -5.648486926011300646166546 0.2100530571570642657253103 -0.09386398465928677548042458 -0.6858233344005673082222074 0.6904445232487858019609916
1403636759.313555479049683 -4.373968348385375293219113 2.101382680056908647259206 -5.600131551430312271122602 0.2222520671316434437425613 -0.1139437968689950148037937 -0.6524257884300688203893515 0.7155148092646789192983192
1403636758.713555574417114 -4.338601836219081242518314 1.90350644188607365236976 -5.764372615455862991495906 0.1523696846688091521837549 -0.1359532865634291154410818 -0.6827849742255159837256429 0.7015018574541220797158303
1403636758.413555383682251 -4.370663105561806816012904 2.303201692533437316967593 -5.827917629381811792654844 0.1908129527813530457169833 -0.06455795619735209267542331 -0.684104918739558143236934 0.7010158007014433145798193
1403636758.113555431365967 -3.737869178942700543188948 2.898142533383245122990957 -5.843844050964142944337709 0.2375489372421201450524819 -0.0630212875419242091190597 -0.6608255434941381345481659 0.7091603814791240800730066
1403636757.763555526733398 -6.241801336104098929524753 0.296461956327862485860436 -5.114228236914140524049799 9.474601315484399864565862e-05 -0.05868847627850817816330675 -0.7050734360047181681352413 0.7067015812928065798814714
1403636757.413555383682251 -8.166671619849411811742357 0.4054630957780661071332418 -3.275451991406309826260213 -0.08739482402820457351833028 0.1270333316722612460036856 -0.6666905024544997893087839 0.7292108404211786742976642
1403636757.063555479049683 -8.345806897074920627233041 1.626811323845451795477857 -2.841681545648430784467564 -0.02617744639497719336129755 0.2317210006021021562183648 -0.6346606409827093564501865 0.7367672656782886519977183
1403636756.713555574417114 -9.294201725544622760821767 1.229928955166423643063922 -1.519121636353369275695968 -0.1107071641808437673093479 0.3487846877237805731652998 -0.5770589045427390040288174 0.7301343661796584338929961
1403636756.363555431365967 -8.058903503588393135714796 -0.4030878533224260262812777 -2.158967627502864417010642 -0.1884145186136282623667881 0.1631473435080042500011643 -0.64289609123538959956079 0.7242703282666161923586401
1403636756.013555526733398 -7.795240009008420400959949 -0.3827210274198027950554035 -2.183559775211827425067668 -0.1941675378077551972211268 0.1582815980970606051236871 -0.6415034864409222548076173 0.7250649533119973844108586
